reg;semaine_glissante;pop;P;T;nom_region
84;2020-12-14-2020-12-20;8032377;19235;438723;Auvergne-Rhône-Alpes
84;2020-12-15-2020-12-21;8032377;19097;494559;Auvergne-Rhône-Alpes
84;2020-12-16-2020-12-22;8032377;19377;562493;Auvergne-Rhône-Alpes
84;2020-12-17-2020-12-23;8032377;19449;630899;Auvergne-Rhône-Alpes
84;2020-12-18-2020-12-24;8032377;18562;633568;Auvergne-Rhône-Alpes
84;2020-12-19-2020-12-25;8032377;15145;538063;Auvergne-Rhône-Alpes
84;2020-12-20-2020-12-26;8032377;13979;488303;Auvergne-Rhône-Alpes
84;2020-12-21-2020-12-27;8032377;12655;441354;Auvergne-Rhône-Alpes
84;2020-12-22-2020-12-28;8032377;12570;386829;Auvergne-Rhône-Alpes
84;2020-12-23-2020-12-29;8032377;12651;313021;Auvergne-Rhône-Alpes
84;2020-12-24-2020-12-30;8032377;13008;242733;Auvergne-Rhône-Alpes
84;2020-12-25-2020-12-31;8032377;13466;212038;Auvergne-Rhône-Alpes
84;2020-12-26-2021-01-01;8032377;13456;211050;Auvergne-Rhône-Alpes
84;2020-12-27-2021-01-02;8032377;13860;209238;Auvergne-Rhône-Alpes
84;2020-12-28-2021-01-03;8032377;13874;208459;Auvergne-Rhône-Alpes
84;2020-12-29-2021-01-04;8032377;14989;207887;Auvergne-Rhône-Alpes
84;2020-12-30-2021-01-05;8032377;15214;200657;Auvergne-Rhône-Alpes
84;2020-12-31-2021-01-06;8032377;15165;188418;Auvergne-Rhône-Alpes
84;2021-01-01-2021-01-07;8032377;15643;185089;Auvergne-Rhône-Alpes
84;2021-01-02-2021-01-08;8032377;18303;220688;Auvergne-Rhône-Alpes
84;2021-01-03-2021-01-09;8032377;17983;216661;Auvergne-Rhône-Alpes
84;2021-01-04-2021-01-10;8032377;17961;216338;Auvergne-Rhône-Alpes
84;2021-01-05-2021-01-11;8032377;17155;209904;Auvergne-Rhône-Alpes
84;2021-01-06-2021-01-12;8032377;16757;208414;Auvergne-Rhône-Alpes
84;2021-01-07-2021-01-13;8032377;16625;207817;Auvergne-Rhône-Alpes
84;2021-01-08-2021-01-14;8032377;16398;206744;Auvergne-Rhône-Alpes
84;2021-01-09-2021-01-15;8032377;16509;206936;Auvergne-Rhône-Alpes
84;2021-01-10-2021-01-16;8032377;16603;207067;Auvergne-Rhône-Alpes
84;2021-01-11-2021-01-17;8032377;16625;207166;Auvergne-Rhône-Alpes
84;2021-01-12-2021-01-18;8032377;17063;205883;Auvergne-Rhône-Alpes
84;2021-01-13-2021-01-19;8032377;17346;204792;Auvergne-Rhône-Alpes
84;2021-01-14-2021-01-20;8032377;17580;204346;Auvergne-Rhône-Alpes
84;2021-01-15-2021-01-21;8032377;17942;205064;Auvergne-Rhône-Alpes
84;2021-01-16-2021-01-22;8032377;18167;206487;Auvergne-Rhône-Alpes
84;2021-01-17-2021-01-23;8032377;18354;206990;Auvergne-Rhône-Alpes
84;2021-01-18-2021-01-24;8032377;18351;206388;Auvergne-Rhône-Alpes
84;2021-01-19-2021-01-25;8032377;18520;209424;Auvergne-Rhône-Alpes
84;2021-01-20-2021-01-26;8032377;18396;212823;Auvergne-Rhône-Alpes
84;2021-01-21-2021-01-27;8032377;18265;215378;Auvergne-Rhône-Alpes
84;2021-01-22-2021-01-28;8032377;18061;221712;Auvergne-Rhône-Alpes
84;2021-01-23-2021-01-29;8032377;17932;225911;Auvergne-Rhône-Alpes
84;2021-01-24-2021-01-30;8032377;17732;228223;Auvergne-Rhône-Alpes
84;2021-01-25-2021-01-31;8032377;17738;228257;Auvergne-Rhône-Alpes
84;2021-01-26-2021-02-01;8032377;17576;228317;Auvergne-Rhône-Alpes
84;2021-01-27-2021-02-02;8032377;17454;230012;Auvergne-Rhône-Alpes
84;2021-01-28-2021-02-03;8032377;17387;232769;Auvergne-Rhône-Alpes
84;2021-01-29-2021-02-04;8032377;17304;234667;Auvergne-Rhône-Alpes
84;2021-01-30-2021-02-05;8032377;17051;238104;Auvergne-Rhône-Alpes
84;2021-01-31-2021-02-06;8032377;17081;240804;Auvergne-Rhône-Alpes
84;2021-02-01-2021-02-07;8032377;17040;241143;Auvergne-Rhône-Alpes
84;2021-02-02-2021-02-08;8032377;16463;237171;Auvergne-Rhône-Alpes
84;2021-02-03-2021-02-09;8032377;16213;232582;Auvergne-Rhône-Alpes
84;2021-02-04-2021-02-10;8032377;15839;229454;Auvergne-Rhône-Alpes
84;2021-02-05-2021-02-11;8032377;15521;224091;Auvergne-Rhône-Alpes
84;2021-02-06-2021-02-12;8032377;15139;217321;Auvergne-Rhône-Alpes
84;2021-02-07-2021-02-13;8032377;14796;213220;Auvergne-Rhône-Alpes
84;2021-02-08-2021-02-14;8032377;14778;212653;Auvergne-Rhône-Alpes
84;2021-02-09-2021-02-15;8032377;14621;206348;Auvergne-Rhône-Alpes
84;2021-02-10-2021-02-16;8032377;14494;202044;Auvergne-Rhône-Alpes
84;2021-02-11-2021-02-17;8032377;14479;196174;Auvergne-Rhône-Alpes
84;2021-02-12-2021-02-18;8032377;14464;190530;Auvergne-Rhône-Alpes
84;2021-02-13-2021-02-19;8032377;14765;185190;Auvergne-Rhône-Alpes
84;2021-02-14-2021-02-20;8032377;14956;183648;Auvergne-Rhône-Alpes
84;2021-02-15-2021-02-21;8032377;14976;183718;Auvergne-Rhône-Alpes
84;2021-02-16-2021-02-22;8032377;15215;183781;Auvergne-Rhône-Alpes
84;2021-02-17-2021-02-23;8032377;15483;187963;Auvergne-Rhône-Alpes
84;2021-02-18-2021-02-24;8032377;15814;192345;Auvergne-Rhône-Alpes
84;2021-02-19-2021-02-25;8032377;15938;198623;Auvergne-Rhône-Alpes
84;2021-02-20-2021-02-26;8032377;15815;205856;Auvergne-Rhône-Alpes
84;2021-02-21-2021-02-27;8032377;15749;207943;Auvergne-Rhône-Alpes
84;2021-02-22-2021-02-28;8032377;15727;208581;Auvergne-Rhône-Alpes
84;2021-02-23-2021-03-01;8032377;15283;210318;Auvergne-Rhône-Alpes
84;2021-02-24-2021-03-02;8032377;14973;212292;Auvergne-Rhône-Alpes
84;2021-02-25-2021-03-03;8032377;14607;213616;Auvergne-Rhône-Alpes
84;2021-02-26-2021-03-04;8032377;14500;218800;Auvergne-Rhône-Alpes
84;2021-02-27-2021-03-05;8032377;14454;222833;Auvergne-Rhône-Alpes
84;2021-02-28-2021-03-06;8032377;14592;223829;Auvergne-Rhône-Alpes
84;2021-03-01-2021-03-07;8032377;14652;223800;Auvergne-Rhône-Alpes
84;2021-03-02-2021-03-08;8032377;14978;226035;Auvergne-Rhône-Alpes
84;2021-03-03-2021-03-09;8032377;15260;229616;Auvergne-Rhône-Alpes
84;2021-03-04-2021-03-10;8032377;15700;233757;Auvergne-Rhône-Alpes
84;2021-03-05-2021-03-11;8032377;16366;242098;Auvergne-Rhône-Alpes
84;2021-03-06-2021-03-12;8032377;17180;252328;Auvergne-Rhône-Alpes
84;2021-03-07-2021-03-13;8032377;17667;256210;Auvergne-Rhône-Alpes
84;2021-03-08-2021-03-14;8032377;17762;256587;Auvergne-Rhône-Alpes
84;2021-03-09-2021-03-15;8032377;19154;262840;Auvergne-Rhône-Alpes
84;2021-03-10-2021-03-16;8032377;20198;270546;Auvergne-Rhône-Alpes
84;2021-03-11-2021-03-17;8032377;20738;275203;Auvergne-Rhône-Alpes
84;2021-03-12-2021-03-18;8032377;21344;283327;Auvergne-Rhône-Alpes
84;2021-03-13-2021-03-19;8032377;21858;289800;Auvergne-Rhône-Alpes
84;2021-03-14-2021-03-20;8032377;22324;293065;Auvergne-Rhône-Alpes
84;2021-03-15-2021-03-21;8032377;22370;293425;Auvergne-Rhône-Alpes
84;2021-03-16-2021-03-22;8032377;23173;299673;Auvergne-Rhône-Alpes
84;2021-03-17-2021-03-23;8032377;23986;308955;Auvergne-Rhône-Alpes
84;2021-03-18-2021-03-24;8032377;25339;319712;Auvergne-Rhône-Alpes
84;2021-03-19-2021-03-25;8032377;26616;327780;Auvergne-Rhône-Alpes
84;2021-03-20-2021-03-26;8032377;27867;335479;Auvergne-Rhône-Alpes
84;2021-03-21-2021-03-27;8032377;28457;341998;Auvergne-Rhône-Alpes
84;2021-03-22-2021-03-28;8032377;28554;342639;Auvergne-Rhône-Alpes
84;2021-03-23-2021-03-29;8032377;29916;352756;Auvergne-Rhône-Alpes
84;2021-03-24-2021-03-30;8032377;30959;365612;Auvergne-Rhône-Alpes
84;2021-03-25-2021-03-31;8032377;31455;375221;Auvergne-Rhône-Alpes
84;2021-03-26-2021-04-01;8032377;31951;385579;Auvergne-Rhône-Alpes
84;2021-03-27-2021-04-02;8032377;32311;397364;Auvergne-Rhône-Alpes
84;2021-03-28-2021-04-03;8032377;32404;404142;Auvergne-Rhône-Alpes
84;2021-03-29-2021-04-04;8032377;32420;404571;Auvergne-Rhône-Alpes
84;2021-03-30-2021-04-05;8032377;26612;344738;Auvergne-Rhône-Alpes
84;2021-03-31-2021-04-06;8032377;28367;337449;Auvergne-Rhône-Alpes
84;2021-04-01-2021-04-07;8032377;28644;327372;Auvergne-Rhône-Alpes
84;2021-04-02-2021-04-08;8032377;28192;307076;Auvergne-Rhône-Alpes
84;2021-04-03-2021-04-09;8032377;27702;281661;Auvergne-Rhône-Alpes
93;2020-05-13-2020-05-19;5055651;452;28456;Provence-Alpes-Côte d'Azur
93;2020-05-14-2020-05-20;5055651;427;29521;Provence-Alpes-Côte d'Azur
93;2020-05-15-2020-05-21;5055651;344;25549;Provence-Alpes-Côte d'Azur
93;2020-05-16-2020-05-22;5055651;312;25577;Provence-Alpes-Côte d'Azur
93;2020-05-17-2020-05-23;5055651;309;25592;Provence-Alpes-Côte d'Azur
93;2020-05-18-2020-05-24;5055651;307;25550;Provence-Alpes-Côte d'Azur
93;2020-05-19-2020-05-25;5055651;229;25644;Provence-Alpes-Côte d'Azur
93;2020-05-20-2020-05-26;5055651;211;25526;Provence-Alpes-Côte d'Azur
93;2020-05-21-2020-05-27;5055651;190;24176;Provence-Alpes-Côte d'Azur
93;2020-05-22-2020-05-28;5055651;229;27603;Provence-Alpes-Côte d'Azur
93;2020-05-23-2020-05-29;5055651;205;27440;Provence-Alpes-Côte d'Azur
93;2020-05-24-2020-05-30;5055651;204;27817;Provence-Alpes-Côte d'Azur
93;2020-05-25-2020-05-31;5055651;221;27945;Provence-Alpes-Côte d'Azur
93;2020-05-26-2020-06-01;5055651;188;23322;Provence-Alpes-Côte d'Azur
93;2020-05-27-2020-06-02;5055651;196;23118;Provence-Alpes-Côte d'Azur
93;2020-05-28-2020-06-03;5055651;218;23633;Provence-Alpes-Côte d'Azur
93;2020-05-29-2020-06-04;5055651;260;23572;Provence-Alpes-Côte d'Azur
93;2020-05-30-2020-06-05;5055651;289;23345;Provence-Alpes-Côte d'Azur
93;2020-05-31-2020-06-06;5055651;299;23166;Provence-Alpes-Côte d'Azur
93;2020-06-01-2020-06-07;5055651;284;23181;Provence-Alpes-Côte d'Azur
93;2020-06-02-2020-06-08;5055651;317;26935;Provence-Alpes-Côte d'Azur
93;2020-06-03-2020-06-09;5055651;308;26126;Provence-Alpes-Côte d'Azur
93;2020-06-04-2020-06-10;5055651;284;24982;Provence-Alpes-Côte d'Azur
93;2020-06-05-2020-06-11;5055651;278;24740;Provence-Alpes-Côte d'Azur
93;2020-06-06-2020-06-12;5055651;270;24308;Provence-Alpes-Côte d'Azur
93;2020-06-07-2020-06-13;5055651;258;24208;Provence-Alpes-Côte d'Azur
93;2020-06-08-2020-06-14;5055651;256;24085;Provence-Alpes-Côte d'Azur
93;2020-06-09-2020-06-15;5055651;253;24330;Provence-Alpes-Côte d'Azur
93;2020-06-10-2020-06-16;5055651;243;24005;Provence-Alpes-Côte d'Azur
93;2020-06-11-2020-06-17;5055651;229;23732;Provence-Alpes-Côte d'Azur
93;2020-06-12-2020-06-18;5055651;168;23468;Provence-Alpes-Côte d'Azur
93;2020-06-13-2020-06-19;5055651;149;23136;Provence-Alpes-Côte d'Azur
93;2020-06-14-2020-06-20;5055651;143;23156;Provence-Alpes-Côte d'Azur
93;2020-06-15-2020-06-21;5055651;144;23180;Provence-Alpes-Côte d'Azur
93;2020-06-16-2020-06-22;5055651;116;23319;Provence-Alpes-Côte d'Azur
93;2020-06-17-2020-06-23;5055651;102;23313;Provence-Alpes-Côte d'Azur
93;2020-06-18-2020-06-24;5055651;97;23578;Provence-Alpes-Côte d'Azur
93;2020-06-19-2020-06-25;5055651;85;22926;Provence-Alpes-Côte d'Azur
93;2020-06-20-2020-06-26;5055651;84;23714;Provence-Alpes-Côte d'Azur
93;2020-06-21-2020-06-27;5055651;89;24035;Provence-Alpes-Côte d'Azur
93;2020-06-22-2020-06-28;5055651;85;24050;Provence-Alpes-Côte d'Azur
93;2020-06-23-2020-06-29;5055651;114;25438;Provence-Alpes-Côte d'Azur
93;2020-06-24-2020-06-30;5055651;116;26150;Provence-Alpes-Côte d'Azur
93;2020-06-25-2020-07-01;5055651;113;26814;Provence-Alpes-Côte d'Azur
93;2020-06-26-2020-07-02;5055651;124;28362;Provence-Alpes-Côte d'Azur
93;2020-06-27-2020-07-03;5055651;142;28933;Provence-Alpes-Côte d'Azur
93;2020-06-28-2020-07-04;5055651;146;29089;Provence-Alpes-Côte d'Azur
93;2020-06-29-2020-07-05;5055651;146;29063;Provence-Alpes-Côte d'Azur
93;2020-06-30-2020-07-06;5055651;142;28851;Provence-Alpes-Côte d'Azur
93;2020-07-01-2020-07-07;5055651;153;29420;Provence-Alpes-Côte d'Azur
93;2020-07-02-2020-07-08;5055651;189;30301;Provence-Alpes-Côte d'Azur
93;2020-07-03-2020-07-09;5055651;241;31562;Provence-Alpes-Côte d'Azur
93;2020-07-04-2020-07-10;5055651;241;32671;Provence-Alpes-Côte d'Azur
93;2020-07-05-2020-07-11;5055651;247;33372;Provence-Alpes-Côte d'Azur
93;2020-07-06-2020-07-12;5055651;250;33460;Provence-Alpes-Côte d'Azur
93;2020-07-07-2020-07-13;5055651;277;35423;Provence-Alpes-Côte d'Azur
93;2020-07-08-2020-07-14;5055651;254;30799;Provence-Alpes-Côte d'Azur
93;2020-07-09-2020-07-15;5055651;258;32944;Provence-Alpes-Côte d'Azur
93;2020-07-10-2020-07-16;5055651;219;34824;Provence-Alpes-Côte d'Azur
93;2020-07-11-2020-07-17;5055651;225;36675;Provence-Alpes-Côte d'Azur
93;2020-07-12-2020-07-18;5055651;234;37183;Provence-Alpes-Côte d'Azur
93;2020-07-13-2020-07-19;5055651;240;37285;Provence-Alpes-Côte d'Azur
93;2020-07-14-2020-07-20;5055651;242;38681;Provence-Alpes-Côte d'Azur
93;2020-07-15-2020-07-21;5055651;315;46031;Provence-Alpes-Côte d'Azur
93;2020-07-16-2020-07-22;5055651;332;46387;Provence-Alpes-Côte d'Azur
93;2020-07-17-2020-07-23;5055651;361;46710;Provence-Alpes-Côte d'Azur
93;2020-07-18-2020-07-24;5055651;424;47053;Provence-Alpes-Côte d'Azur
93;2020-07-19-2020-07-25;5055651;431;47274;Provence-Alpes-Côte d'Azur
93;2020-07-20-2020-07-26;5055651;436;47440;Provence-Alpes-Côte d'Azur
93;2020-07-21-2020-07-27;5055651;498;47589;Provence-Alpes-Côte d'Azur
93;2020-07-22-2020-07-28;5055651;526;49210;Provence-Alpes-Côte d'Azur
93;2020-07-23-2020-07-29;5055651;598;51010;Provence-Alpes-Côte d'Azur
93;2020-07-24-2020-07-30;5055651;723;53892;Provence-Alpes-Côte d'Azur
93;2020-07-25-2020-07-31;5055651;797;56139;Provence-Alpes-Côte d'Azur
93;2020-07-26-2020-08-01;5055651;870;57405;Provence-Alpes-Côte d'Azur
93;2020-07-27-2020-08-02;5055651;871;57739;Provence-Alpes-Côte d'Azur
93;2020-07-28-2020-08-03;5055651;1043;59863;Provence-Alpes-Côte d'Azur
93;2020-07-29-2020-08-04;5055651;1222;61219;Provence-Alpes-Côte d'Azur
93;2020-07-30-2020-08-05;5055651;1381;63194;Provence-Alpes-Côte d'Azur
93;2020-07-31-2020-08-06;5055651;1489;65525;Provence-Alpes-Côte d'Azur
93;2020-08-01-2020-08-07;5055651;1671;68042;Provence-Alpes-Côte d'Azur
93;2020-08-02-2020-08-08;5055651;1704;68916;Provence-Alpes-Côte d'Azur
93;2020-08-03-2020-08-09;5055651;1712;68906;Provence-Alpes-Côte d'Azur
93;2020-08-04-2020-08-10;5055651;1975;72202;Provence-Alpes-Côte d'Azur
93;2020-08-05-2020-08-11;5055651;2131;74473;Provence-Alpes-Côte d'Azur
93;2020-08-06-2020-08-12;5055651;2328;77672;Provence-Alpes-Côte d'Azur
93;2020-08-07-2020-08-13;5055651;2635;81114;Provence-Alpes-Côte d'Azur
93;2020-08-08-2020-08-14;5055651;3015;85852;Provence-Alpes-Côte d'Azur
93;2020-08-09-2020-08-15;5055651;2960;82718;Provence-Alpes-Côte d'Azur
93;2020-08-10-2020-08-16;5055651;3000;82913;Provence-Alpes-Côte d'Azur
93;2020-08-11-2020-08-17;5055651;3449;88903;Provence-Alpes-Côte d'Azur
93;2020-08-12-2020-08-18;5055651;3799;93914;Provence-Alpes-Côte d'Azur
93;2020-08-13-2020-08-19;5055651;4362;98695;Provence-Alpes-Côte d'Azur
93;2020-08-14-2020-08-20;5055651;4656;103325;Provence-Alpes-Côte d'Azur
93;2020-08-15-2020-08-21;5055651;4880;106829;Provence-Alpes-Côte d'Azur
93;2020-08-16-2020-08-22;5055651;5128;111131;Provence-Alpes-Côte d'Azur
93;2020-08-17-2020-08-23;5055651;5160;111268;Provence-Alpes-Côte d'Azur
93;2020-08-18-2020-08-24;5055651;5537;112724;Provence-Alpes-Côte d'Azur
93;2020-08-19-2020-08-25;5055651;5959;116487;Provence-Alpes-Côte d'Azur
93;2020-08-20-2020-08-26;5055651;5928;118882;Provence-Alpes-Côte d'Azur
93;2020-08-21-2020-08-27;5055651;6213;122794;Provence-Alpes-Côte d'Azur
93;2020-08-22-2020-08-28;5055651;6461;127203;Provence-Alpes-Côte d'Azur
93;2020-08-23-2020-08-29;5055651;6585;129513;Provence-Alpes-Côte d'Azur
93;2020-08-24-2020-08-30;5055651;6594;129582;Provence-Alpes-Côte d'Azur
93;2020-08-25-2020-08-31;5055651;6782;132613;Provence-Alpes-Côte d'Azur
93;2020-08-26-2020-09-01;5055651;6832;132831;Provence-Alpes-Côte d'Azur
93;2020-08-27-2020-09-02;5055651;7049;132770;Provence-Alpes-Côte d'Azur
93;2020-08-28-2020-09-03;5055651;7193;130708;Provence-Alpes-Côte d'Azur
93;2020-08-29-2020-09-04;5055651;7407;129539;Provence-Alpes-Côte d'Azur
93;2020-08-30-2020-09-05;5055651;7382;127960;Provence-Alpes-Côte d'Azur
93;2020-08-31-2020-09-06;5055651;7422;128033;Provence-Alpes-Côte d'Azur
93;2020-09-01-2020-09-07;5055651;7501;127290;Provence-Alpes-Côte d'Azur
93;2020-09-02-2020-09-08;5055651;7639;128162;Provence-Alpes-Côte d'Azur
93;2020-09-03-2020-09-09;5055651;7852;128470;Provence-Alpes-Côte d'Azur
93;2020-09-04-2020-09-10;5055651;7880;130851;Provence-Alpes-Côte d'Azur
93;2020-09-05-2020-09-11;5055651;7818;133674;Provence-Alpes-Côte d'Azur
93;2020-09-06-2020-09-12;5055651;7962;135934;Provence-Alpes-Côte d'Azur
93;2020-09-07-2020-09-13;5055651;8019;136351;Provence-Alpes-Côte d'Azur
93;2020-09-08-2020-09-14;5055651;8011;137177;Provence-Alpes-Côte d'Azur
93;2020-09-09-2020-09-15;5055651;8061;138760;Provence-Alpes-Côte d'Azur
93;2020-09-10-2020-09-16;5055651;7980;140744;Provence-Alpes-Côte d'Azur
93;2020-09-11-2020-09-17;5055651;7873;140460;Provence-Alpes-Côte d'Azur
93;2020-09-12-2020-09-18;5055651;7782;138414;Provence-Alpes-Côte d'Azur
93;2020-09-13-2020-09-19;5055651;7608;137067;Provence-Alpes-Côte d'Azur
93;2020-09-14-2020-09-20;5055651;7510;136923;Provence-Alpes-Côte d'Azur
93;2020-09-15-2020-09-21;5055651;7440;133901;Provence-Alpes-Côte d'Azur
93;2020-09-16-2020-09-22;5055651;7098;127832;Provence-Alpes-Côte d'Azur
93;2020-09-17-2020-09-23;5055651;6841;123036;Provence-Alpes-Côte d'Azur
93;2020-09-18-2020-09-24;5055651;6665;119656;Provence-Alpes-Côte d'Azur
93;2020-09-19-2020-09-25;5055651;6434;116363;Provence-Alpes-Côte d'Azur
93;2020-09-20-2020-09-26;5055651;6317;115014;Provence-Alpes-Côte d'Azur
93;2020-09-21-2020-09-27;5055651;6296;114504;Provence-Alpes-Côte d'Azur
93;2020-09-22-2020-09-28;5055651;5906;111232;Provence-Alpes-Côte d'Azur
93;2020-09-23-2020-09-29;5055651;5846;110841;Provence-Alpes-Côte d'Azur
93;2020-09-24-2020-09-30;5055651;5786;109685;Provence-Alpes-Côte d'Azur
93;2020-09-25-2020-10-01;5055651;5841;108787;Provence-Alpes-Côte d'Azur
93;2020-09-26-2020-10-02;5055651;6118;107093;Provence-Alpes-Côte d'Azur
93;2020-09-27-2020-10-03;5055651;6184;106945;Provence-Alpes-Côte d'Azur
93;2020-09-28-2020-10-04;5055651;6215;107044;Provence-Alpes-Côte d'Azur
93;2020-09-29-2020-10-05;5055651;6739;105690;Provence-Alpes-Côte d'Azur
93;2020-09-30-2020-10-06;5055651;7131;105586;Provence-Alpes-Côte d'Azur
93;2020-10-01-2020-10-07;5055651;7481;105145;Provence-Alpes-Côte d'Azur
93;2020-10-02-2020-10-08;5055651;7832;107230;Provence-Alpes-Côte d'Azur
93;2020-10-03-2020-10-09;5055651;8235;111503;Provence-Alpes-Côte d'Azur
93;2020-10-04-2020-10-10;5055651;8449;113136;Provence-Alpes-Côte d'Azur
93;2020-10-05-2020-10-11;5055651;8506;113162;Provence-Alpes-Côte d'Azur
93;2020-10-06-2020-10-12;5055651;9179;117276;Provence-Alpes-Côte d'Azur
93;2020-10-07-2020-10-13;5055651;9801;121385;Provence-Alpes-Côte d'Azur
93;2020-10-08-2020-10-14;5055651;10520;127451;Provence-Alpes-Côte d'Azur
93;2020-10-09-2020-10-15;5055651;11500;133528;Provence-Alpes-Côte d'Azur
93;2020-10-10-2020-10-16;5055651;12351;138327;Provence-Alpes-Côte d'Azur
93;2020-10-11-2020-10-17;5055651;12636;140078;Provence-Alpes-Côte d'Azur
93;2020-10-12-2020-10-18;5055651;12704;140583;Provence-Alpes-Côte d'Azur
93;2020-10-13-2020-10-19;5055651;14180;144047;Provence-Alpes-Côte d'Azur
93;2020-10-14-2020-10-20;5055651;15641;147831;Provence-Alpes-Côte d'Azur
93;2020-10-15-2020-10-21;5055651;17340;151742;Provence-Alpes-Côte d'Azur
93;2020-10-16-2020-10-22;5055651;19198;157049;Provence-Alpes-Côte d'Azur
93;2020-10-17-2020-10-23;5055651;21160;166362;Provence-Alpes-Côte d'Azur
93;2020-10-18-2020-10-24;5055651;21843;169225;Provence-Alpes-Côte d'Azur
93;2020-10-19-2020-10-25;5055651;21989;169102;Provence-Alpes-Côte d'Azur
93;2020-10-20-2020-10-26;5055651;24199;176185;Provence-Alpes-Côte d'Azur
93;2020-10-21-2020-10-27;5055651;25835;183784;Provence-Alpes-Côte d'Azur
93;2020-10-22-2020-10-28;5055651;26695;189388;Provence-Alpes-Côte d'Azur
93;2020-10-23-2020-10-29;5055651;27163;193037;Provence-Alpes-Côte d'Azur
93;2020-10-24-2020-10-30;5055651;27372;194276;Provence-Alpes-Côte d'Azur
93;2020-10-25-2020-10-31;5055651;27460;194288;Provence-Alpes-Côte d'Azur
93;2020-10-26-2020-11-01;5055651;27518;194387;Provence-Alpes-Côte d'Azur
93;2020-10-27-2020-11-02;5055651;27486;194709;Provence-Alpes-Côte d'Azur
93;2020-10-28-2020-11-03;5055651;27395;194916;Provence-Alpes-Côte d'Azur
93;2020-10-29-2020-11-04;5055651;27004;194080;Provence-Alpes-Côte d'Azur
93;2020-10-30-2020-11-05;5055651;26278;193319;Provence-Alpes-Côte d'Azur
93;2020-10-31-2020-11-06;5055651;25393;191635;Provence-Alpes-Côte d'Azur
93;2020-11-01-2020-11-07;5055651;24818;190263;Provence-Alpes-Côte d'Azur
93;2020-11-02-2020-11-08;5055651;24681;189979;Provence-Alpes-Côte d'Azur
93;2020-11-03-2020-11-09;5055651;22882;184896;Provence-Alpes-Côte d'Azur
93;2020-11-04-2020-11-10;5055651;21108;183509;Provence-Alpes-Côte d'Azur
93;2020-11-05-2020-11-11;5055651;17180;157051;Provence-Alpes-Côte d'Azur
93;2020-11-06-2020-11-12;5055651;16099;158882;Provence-Alpes-Côte d'Azur
93;2020-11-07-2020-11-13;5055651;14760;154029;Provence-Alpes-Côte d'Azur
93;2020-11-08-2020-11-14;5055651;14348;152739;Provence-Alpes-Côte d'Azur
93;2020-11-09-2020-11-15;5055651;14234;152526;Provence-Alpes-Côte d'Azur
93;2020-11-10-2020-11-16;5055651;12716;144757;Provence-Alpes-Côte d'Azur
93;2020-11-11-2020-11-17;5055651;11585;136034;Provence-Alpes-Côte d'Azur
93;2020-11-12-2020-11-18;5055651;12685;151873;Provence-Alpes-Côte d'Azur
93;2020-11-13-2020-11-19;5055651;11121;140171;Provence-Alpes-Côte d'Azur
93;2020-11-14-2020-11-20;5055651;9926;135109;Provence-Alpes-Côte d'Azur
93;2020-11-15-2020-11-21;5055651;9821;135925;Provence-Alpes-Côte d'Azur
93;2020-11-16-2020-11-22;5055651;9757;135882;Provence-Alpes-Côte d'Azur
93;2020-11-17-2020-11-23;5055651;8621;128992;Provence-Alpes-Côte d'Azur
93;2020-11-18-2020-11-24;5055651;7776;124840;Provence-Alpes-Côte d'Azur
93;2020-11-19-2020-11-25;5055651;7488;122786;Provence-Alpes-Côte d'Azur
93;2020-11-20-2020-11-26;5055651;7161;120378;Provence-Alpes-Côte d'Azur
93;2020-11-21-2020-11-27;5055651;6968;119452;Provence-Alpes-Côte d'Azur
93;2020-11-22-2020-11-28;5055651;6947;119486;Provence-Alpes-Côte d'Azur
93;2020-11-23-2020-11-29;5055651;6935;119687;Provence-Alpes-Côte d'Azur
93;2020-11-24-2020-11-30;5055651;6897;119723;Provence-Alpes-Côte d'Azur
93;2020-11-25-2020-12-01;5055651;6692;118962;Provence-Alpes-Côte d'Azur
93;2020-11-26-2020-12-02;5055651;6579;119192;Provence-Alpes-Côte d'Azur
93;2020-11-27-2020-12-03;5055651;6508;119405;Provence-Alpes-Côte d'Azur
93;2020-11-28-2020-12-04;5055651;6402;119631;Provence-Alpes-Côte d'Azur
